__label__FEAR	ሢያዩትም ያሥፈራራል ወላሂ አኡዚቢላ ከደዚህ ያለ ወንድ አላህ ይጠብቀን
__label__FEAR	ገናሳይህ፡ታሥፈራለህ፡የሆንክ፡ሠካራም፡አተንግባርህን፡በሥለት፡መሠጠቅነበር፡አረመኔ
__label__FEAR	ማግባት ፍራው እዉነት ነዉ መምሕር በፀሎት ብቻ ነዉ ማሸነፍ የሚቻለዉ
__label__FEAR	😢😢😢😢😢😢ኡፍፍ እግዚአብሔር ከእንደዚህ አደጋ ይሰውረን እህህህ እረ ይሄስ ሲያዩትም ያስፈራል እህቶቼ አደራ እራሳቹን ጠብቁ እንዳትታለሉ ትምህርት አለው
__label__FEAR	ትዳር ፈራሁ የአብራሀሙ ሥላሴ ኢቲዮጲያን አደራ እመቤቴ ማርያም ይህን የመከራ ግዜ አሻግሪን ለልጅሽ አሳስቢልን
__label__FEAR	የእውነት እኔ አሁንስ ወዶቺን እየፈራሁቸው ነው ከነሱስ እዴት ነው መሸሺ የሚቻለው እግዚአብሔር ከአረመኔ ወዱቺ ሰወረን
__label__FEAR	ውይ።አላህ።ይጠብቀን።እኔለራሱ።ሲመሽ።በጣምነው።የምፈራው።እስከሚነጋ።በጣም።ያጣድፈኛል
__label__FEAR	እፍፍፍ ዊይ ሴት መሆን በኣሁን ግዜ ያስፈራል ሆኖ ግን ለምን
__label__FEAR	ያ አላህ እኔ ማግባ ፈራሁ ዘንዶው ቻይናነው የዘንዶ መንፈስ, በእየሱስ ስም የእግዚአብሔር እሳት ይብላው!!
__label__FEAR	አስፈራራችሁን ረዥም እድሜ እና ጤና ይስጥዎት መምህር ሀገራችን ኢትዬጵያን እና ህዝቦቿን ከመጣው አስከፊ ዘመን ይጠብቃት በቸርነቱ ያውጣት
__label__FEAR	ኢናሊላሂ ወኢና ኢለይሂ ራጂኦን😭😭😭 እንዳው ያለንበት ጊዜ እሚያስፋራራነው አሏህ መጨረሻችንን ያሳምርልን
__label__FEAR	ወይኔ ጉዳ እዴት ነው ከውድ ሚኖረው ያአላህ አተው መልካም ትዳር አላህን የሚፈራ ትዴር ወፈቀን ኡፉፉፉፉፉፉ አሁን ፈራሁ😢😢😢
__label__FEAR	እኔስ ወላሂ ፈራሁ
__label__FEAR	ኢና ልላሂ ወኢናራጁሁም አላህ ከደዚህ አይነት ከሰው ሰይጣን አላህ ይጠብቀን አስፈራራችሁን
__label__FEAR	ገና በገና ይመታል በገና የኮሮና ክትባት መቼ አስፈራን እየፈጀን ያለው ኦነግ እንጅ ከ ኮሮና ክትባት በላይ ኦነግ እየፈጀን ነው ክትባት ሳይገድል😎
__label__FEAR	እመቤታችን ቅድስት ድንግል ማርያም አለው በይን ከልጅሽ አማልጅን አታጋልጭን ፈጣሪ አለው ይለን ዘንድ አማልጂን አሜን አሜን አሜን እኔስ ፈራሁ
__label__FEAR	አልከተብም መሞት ይሻላን ደግሞ እልፈራም እግዚአብሔር አለን አይተወንም መዳኒታችን
__label__FEAR	ያረቢ ከፈተናህ ጠብቀን ያስፈራል
__label__FEAR	ሱበሀን አላህ የዘንድሮው ቀን ቢያልፍ እንጂ አስፈሪ ነው
__label__FEAR	ዲስ ላይክ የምታደርጉ አላህን ፍሩ
__label__FEAR	እንልላህ ወኢን ረጅውን እፍፍፍፍ ዘድሮሰ ፍራሁ ፍራሁ ነፍሰ
__label__FEAR	ያረብ እደው ምንአይነት ዘመን ላይ ደረስን አስፈራራችሁን
__label__FEAR	😭😭😭😭😭😭😭😭😭😭ላሀውለውላ ቁወተ ኢላ ቢላህ ያረብ ምን አይነት ጌዜላይ ደርስን ያስፍራል 
__label__FEAR	እኔወላሂ ቡጣም እየፈራሁነው ዘመኑ አስፈራኝ ዋነፍሴ
__label__FEAR	ያአላህ ያረቢ ከማለት ዉጭ ምን እንል አስፈራችሁን አላህ ይጠብቀን
__label__FEAR	ያኢላሂ እዘንልን ጊዚው ያስፈራል ፈሳድ በዝቶል  አሜን የሐገራችንን ትንሳኤ ለማየት ያብቃን በሰላም በጤና መምሕር እድሜና ጤና እግዚ አብሔር ይስጥልን
__label__FEAR	እነልለሂ ዉኢነለህይ ረህጁኡን አሁንሲ ፈረሁኝ 😥😥😥😥😥
__label__FEAR	ኢናሊላህ ወኢናኢለትሂ ራጅኡን በጣም ያስፈራል ያለንበት ዘመን
__label__FEAR	እውነት ነው ቱርክ ናት እንጂ እምትሻለው ሳኡድ በለው ዱባይ ብሶባቻዋል እኔም ጭምር ዘንግተናል ያስፈራናል ያለንበት
__label__FEAR	ቂያማ ሲሉ ቃሉን እፈረዋለሁ ወላሂ 💔😭😭😭😭
__label__FEAR	ዘንድሮ አላህ ከተራፊዎች ያድርገን በጣም ያስፈራል። ኢናሊላሂ ወኢናኢለይሂ ራጁኡን!!!
__label__FEAR	በህይወቴ መተታም ሰዎችን እፈራቸዋለው አላህ ይጠብቀን ሰው አይመስሉኝም ውላ
__label__HAPPY	የኢትዮጵያን ፊልም ኢንዱስትሪ እጅግ በጣም ተሻሽሏል ለሌሎች ደራሲያን ትልቅ ልምድ ይሆናል  ይህንን ስል ሁሌ በየተለያየ ፊልሞች ላይ አንድ አይነት ነገር ነበር የምናየው በዛ ላይ ሁሉም ፊልሞች መጀመሪያውን አይተህ መጨረሻውን ማየት አይስፈራል ለዛ ነው 
__label__FEAR	መጋቢ ሐዲስ እሼቱ ምስጉን ኢትዮጵያዊ ነው። አስፈራራችሁን እንጂ
__label__HAPPY	በጣም የምወደው ሰው ከልቤ ምስጥ ብየ ነው የምሠመውከምር ደሥ ይላል። እግዚአብሔር ይባርክህ ዶክተር ወዳጄነሕ
__label__HAPPY	ለመሀይም ፖለቲከኛ ባለሥልጣን ልክልካቸውን ነገራቸው ደሥ ይላል።
__label__HAPPY	አባቴ በዚህ ቦታ ህይወቱን አጥቷል ደሙን አፍስሷል ልጁ በሱ ገድል ሁሌም እኮራለሁ! ! በጣም ደሥ ይላል አቦ ይመቻችሁ
__label__HAPPY	ለዛ  ጣዕም  ያለው  ፊልም  ነው  ደሥ ይላል። ይህን  ዘመን  አሏህ  ይመልስልን  ያረብ  ኢትዮጵያ  ለዘላለም  ፍቅር  ሰላም  ይብዛላት  ቀጥሉበት
__label__HAPPY	አይይይ ይሄ ፍቅር የሚሉት እብድ በቃ በፌልም ብቻ ነው አይደል  ሀሀሀሀሀሀ ፊልሙ አሪፍ ነው ደሥ ይላል። ቃል ምርጥ ሴት ናት 
__label__HAPPY	ለገሰ ተፈራ 5 የሶማሊያን አይሮፕላን ዶግ አመድ ያደረገ የሀገር ባለውለታ wendi mak አቦ ዘመንክ ይባረክ በጣም ነዉ ደስ የማለዉ ኢስላም ክርስቲያኑ ተሳትፎበታል ደሥ ይላል።
__label__HAPPY	በኢትዮጵያ መቃብር ላይ ጠንካራ ልአላዊት ሃገር ትግራይ ትገነባለች ምርጥ ነው ወድጄለሁ ይጨመር ደግሞ ወንድማችን በርታ ደሥ ይላል።።
__label__HAPPY	ካራማራ ምርጥ ስራ ነው ደሥ ይላል። ማንም አልደፈረ የመንጌን የካራማራ ላይ የተደረገው ጀግንነት መቼም አይረሳም🙏መንጌ አባቴ እድሜክን ያርዝምልን ወዉ ለመጀመርየ ጊዜ ደስ የምል ፊልም ሙስልማ ከክርስተን 
__label__HAPPY	ቃልየ ያለችበትን ሳላይ አላልፈም ዝም ብየ እወዳታለሁ ፊልሙም አሰተማሪ የአንድነት ፣የመከባበር እዉነተኛ ታሪክ ነዉ ደሥ ይላል።
__label__HAPPY	ማሪያምን ይህ ፊልም ብዙ ነገር ያስተምራል እስኪ ሁላችንም ወደራሳችን እንመለስ በዘር በሀይማኖት በቛንቛ አንከፋፈል አንድ እንሁን ደሥ ይላል እኮ።
__label__HAPPY	የመጀመራ እስልማናንና ሌሎችን የሚ ስማማ መልኩ እቀረባችሁ እኩልነት ኢትዮጳን የሚወክል ፊልም ነው ደሥ ይላል።
__label__HAPPY	ቃልዬ የኔ አመለ ሰናይ አምለሰት ሙጬ መሰረት መብራቴ ቃልዬ ከኢትዮጵያ ሴት አርቲስቶች ለኔ ትለዩብኛላቹ በመልክ አንደኛ በፀባይ አንደኛ በእርጋታ አንደኛ ልታይ ልታይ የማትሉ ፀባየ ሰናዮች ናቹ ፊልሙ አሪፍ እና ደስ የሚል ነው
__label__HAPPY	ለሁሉም ተዋናዮች በተለይ የድሬ ልጅ ሆኖ ለሰራው በእርዳት ተዋናይ የአመቱ ምርጥ ተሸላሚ ከጨፍራ ቤት ከእራቁ የፀዳ ኢትዮጵያዊ እሴቶችን የያዘ ሀገራዊ ፊልም የአመቱ ምርጥ ፊልም ቆሜ አጭብጭቢያለሁ ደሥ ይላል። ከተለመደው የፍቅር መሞዘዝ ታሪክ ወጣ ያለ ነው በርቱ
__label__HAPPY	ከስካራር እና ከምቀኝነት ፅድት ያለ ፊልም አገራችንን ፍቅር ያብዛልን ምርጥ ፊልም ደሥ ይላል።
__label__HAPPY	ለሀገሩ የተሰዋዉን የቀድሞ ሰራዊት አባቴን  በአይነ ህሊናዬ አመላለስክብኝ ደሥ ይላል።። መንጌ ዘመን ተቀየረ እንኳን ደስ አለን!! አቦ አሪፍ ፊልም ነው... ሮባ ይመች በታም ቀልደኛ ነህ።
__label__HAPPY	ሱዳን ስሚ አስተርጉመሽም ቢሆን  በአገር ምርጥ ኢትዮጵያዊ ፊልም ደሥ ይላል።
__label__HAPPY	አሪፍ ፊልም ነው በርቱ ቃልዬ የኔ ጎበዝ አደኛ ነሽ ደሥ ይላል።
__label__HAPPY	እንደዚህ አይነት ፊልም ኢትዮጵያ ውስጥ ተሰርቶ አያውቅም ደሥ ይላል። ለፊልም ሰሪዎች ከዚህ ደራሲ ብዙ መማር አለባችሁ
__label__HAPPY	ከብዙቹ የተሻለ አሪፍ ፊልም አየሁ ከመጠጥ፣ ከሲጋራ ጭስ፣ ከጭፈራ ቤት፣ በየሆቴሉ ከመዳራትና ከብዙ ነገሮች ነጻ የሆነና አስተማሪ ፊልም ወድጀዋለሁ ደሥ ይላል።
__label__HAPPY	በጣም ደስ የሚል ፊልም ነው ያአላህ ሀገራችንን ሰላም አርግልን የመጣብንንም በላ አንሳልን ቤተሰቦቼንም ልጄንም ዘመዶቼንም ያገሬንም ህዝብ ጠብቅልኝ
__label__HAPPY	አሁን ላለንበት ዘመን ዘረኝነት የሚመጥን ምርጥ ፊልም ነው ስል አንድነትና ፍቅር የሚሰብክ ክበሩልን እንደዚህ አስተምሩን እንጂ ደሥ ይላል።
__label__HAPPY	በስማምዬ ተሰራ ደስ የሚል ፊልም ሲጋራ መጠጥ የሌለበት ቃልዬ እንዴት ውድድ እንደማረግሽኮ
__label__HAPPY	በጣም ደስስስስ የሚል ፊልም ደግሞ አስተማሪ ነው ደሥ ይላል። የዱሮው ዘመን እንዲህ ነበር አሁን ግን ኡፍፍፍ ኦ አምላኬ ሆይ ለሀገራችን ሰላምን ፍቅርን መልስልን አሜን
__label__HAPPY	ሰክሮ መወላገድ የለ መጠጥ የለ ጫጫታ የለ ኧረጋ ያለ ፊልም  ሁሉም ነገሩ 100 %የተሳካለት ደሥ ይላል።
__label__HAPPY	ወይኔ  ሾፌሩን  ወድጄዋለው  ሮባዬ  ንግግርህ  ዋው  ደስ  ይላል  ቤቲም  እንደዛው  ነፃ  ሆናቹ  ስታወሩ   ታምራላቹ ። ሄኖክ  ደሞ   ስራህ  ደስ  ይለኛል   ሁላቹም  ይመቻቹ   አሪፍ  ፊልም  ነው
__label__HAPPY	ለመጀመሪያ ግዜ ሱስ ና ብልግና የሌለበት ፊልም ደስ ይላል ድሬ ድሬ ድሬ የፍቅር ሀገር ደሥ ይላል።
__label__HAPPY	እንዴት እባቱ ያምራል አቤት ስትችሉበት ምርጥ ኢትዮጵያዊ ናችሁ ደሥ ይላል። ቃል የለኝም!!!!!!!!
__label__HAPPY	የሰው ውሃ ልክ ብያለሁ እድሜ ና ጤና ይስጥልን ከደመና በላይ በጣም ምርጥ ፊልም ነው አይቸዋለሁ ደሥ ይላል።
__label__HAPPY	በእውነት እንደዚ ፍልም ደስስስስ ያለኝ የለም  የእግዚአብሔር በቤቱ ያፅናቹ ተውልዽ በጣም ያስተምራል ቀጥልበትትትትት
__label__HAPPY	ዉዴቼ ሽ አመት ኑሩልኝ በጣም አሥተማሪ ፊልም ነዉ ደሥ ይላል። ቸርነት በሀይማኖታችሁ ጠታቹህ ኑሩ
__label__HAPPY	እንኳንም ቀሩብህ ያው መንፈስ በላቸው ፤ ፊልም ተሰራ ደሥ ይላል!!የምር ምርጥ ፊልም!!
__label__HAPPY	ንተ ሙዚቃዎች ሙዚቃ ብዬ ላሳንሳቸው አልሻም ከዛም በላይ ናቸው ጥናት ቢደረግባቸው ብዙ ቁም ነገሮች ይወጣቸዋል በዚህ ጊዜ እንዳንተ አይነት ጀግና ሙዚቀኛ ማግኘታችን መታደል ነው እንኳንም ኢትዮጵያዊ ሆንክ ክበርልን ደሥ ይላል።
__label__HAPPY	በጣም ጥሩ ስራ ነዉ ደሥ ይላል። ቢያነስ ታሪክ ለመጭዉ ትዉልድ ይተላለፋል።ጥሩ ታሪክ ባይሆንም።
__label__HAPPY	በጣም ወቅቱን የጠበቀ ቁምነገር በቀልድ መልክ የቀረበ ምክር ኧረ ወይኔ በሳቅ ገደላችሁኝ ደስ ይላል
__label__HAPPY	በጣም እያዝናናህ የምትነግረን ሚስጢር እነ ሻምበልም በደንብ ቢሰሙት ጥሩ ነበር ። እኔስ ሁሉንም ደጋግሜ ነው የምሰማህ። እማማ ልጣይሽን ሰላም በልልኝ ደሥ ይላል።
__label__HAPPY	ኡፍፍፍፍፍ ተስፍዬ በቅኔ እያሳሳክ ስታጠጣልኝ እንዴት አንጀት እንደምታርስ ይመችህ አባቴ ውይይ ስትመቸኝ አንተ ልጅ ቀለል ያልክ ልጅ ነክ plc በርታ ደሥ ይላል።
__label__HAPPY	ሙዚቃው አሪፍ ነው ደሥ ይላል። እር ሴቶች አለባበስ አስተካክሉ ወንድ ልጅ ፅጉሩን የሚያሳድግ ጥሎብኝ አልወድም 
__label__HAPPY	የኪነ ጥበብ ጠበቃ በመሆንሽ የሙያው ሰው ሁሉ ሊመካብሽ ይገባል ጥበብ አፍቃሪዋን ስታገኝ ውጤቱ እንዲህ ያምራል ደሥ ይላል።
__label__HAPPY	ዕዝራ ስለልጁ ገዳይ ስትነግረው ትግስቱ  ነገሮችን ለማስተካከል ደስ ይላል
__label__HAPPY	እንዴት ደስስስ እያለኝ እደማየዉ ይሄን ድራማ! እዝራን ሆኖ የሚሰራዉ ተዋንያን ብርሀኑ ድጋፌ አሪፍ ብቃት አለዉ! እስካሁን የት ነበረ ግን በዚህ ድራማ ላይ ብቻ ነዉ ያየሁት
__label__HAPPY	ይሄን ዘፈን ይሄኔ ቴዲ ቢዘፍነው ታጨናንቁን ነበር።ክብር ለሚገባው ክብር መስጠት እንልመድ ዉይ በማማ ሞት እንዳታቋርጡት ተመስጬ እያየሁት ነዉ ደሥ ይላል።
__label__HAPPY	እግዚአብሔር  እድሜ  ይስጥህ  የልባችን ትናገርልናለህ የአመቱ ምርጥ ድራማ ብዬዋለሁ በጣም ደሥ ይላል።
__label__HAPPY	እሄ ድራማ  እንደኔ የሚናፍቀው  ውይ   የብርሀኑ ድጋፌ እምቅ ችሎታ የታየበት ምርጥ ድራማ   አንተ በጎ ሰው ስወድህ ደሥ ይላል።
__label__HAPPY	ወይ እናንተ ያወቁበት ምን የተባረከ ቀን ከሁሉም የፀዳ ደስ ይሚል ቻናል ነው እግዚአብሔር እዴሜ እና ጤና ይሰጥሸ የኔ ቆንጆ ደሥ ይላል።
__label__HAPPY	አካባቢው አረንጓዴነቱ ያምራል የሚያምር ቦታ ነው ደሥ ይላል። ሙዚቃውም ያምራል። ካልተሳሳትኩ ድምፃዊቷ ተወዛዋዥ ናት አይደል?
__label__HAPPY	አለባበስ ባህል ቁንጅና በጣም አሪፍ ነው የአገሪ ልጆች ድምፅሽ ያምራል ደሥ ይላል። ቀጥይበት በነገራችን ላይ የአገው ሙዚቃ እውድ አለሁ
__label__HAPPY	ፍቅረኞች መሃል ውስጥ ሦስተኛ ሰው በይኖር አሪፍ ነበር ደሥ ይላል። የዛሬ  ለየት  ይላል አሪፍ ነው እግዚአብሔር ዘንድም  ደስ  የመሰኝ  ነው ቀጥሉ አኮራችሁን 
__label__HAPPY	በጣም ደስ የሚል ዘፈን ደምፅሺም ልዛ ቃና አለው በጣም ለጆሮ ተስማሚ ነው
__label__HAPPY	ሰላም  ለዝ ቤት መተናልልል በርታልኝኝኝ ደስ ሲል የአዊ ጭፈራ በጣም ነዉ የምወደዉ ደሥ ይላል።
__label__HAPPY	ወይዬ ዘና ጆከርን ሥወደው ደሥ ይላል። የሚሠሩት ልጆች እራሡ ይመቹኛል እንደኔ የተመቸው 
__label__HAPPY	ግዜ ቲዬብ  እናመሰግናለን  እጅግ   ትክክለኛ  መረጃ  እስለምታቀርብልን  እናመሰግናለን
__label__HAPPY	ባህሬን ያለብትን ፊልም በማየት አይኔ ፈዘዘ እሱ መፈጠሬን እንኳን አያቅ ባጣም ነው ምወድው ደሥ ይላል።
__label__HAPPY	በሰው ወሬ የስንቱ ቤት ፈርሶል ልጁ ግን ደስ ይላል በቃ ነጭ ነጮን ነው ሰላማቸው ይብዛ
__label__HAPPY	እቺን  የሚታነቡ   በሙሉ  አላህ  ያሰበቹትን  ሁሉ   ያሰካለቹ   ዉድ  የጋሬ  ልጆች  እንዲዉም   ሰለም  እና  ጤና  አይለየቹ   አሚን በሉ አንዱ እንኳን የማያምር ከክሊፑ ድምጹ ደሥ ይላል።
__label__HAPPY	በጣም አሪፍ ፊልም ነው እናመሰግናለን አስተማሪ ፊልም ነው ደሥ ይላል። በርቱ ምርጥ ተዋናይ የተሳተፉበት ነው ይመቻችሁ ወገኖቼ ኢትዮጵያ ሰላሟ ይብዛልን እኔም ፊልም የመስራት ህልም አለኝ አግዙኝ ወገኔ ህልሜ ህልማችሁ ከሆነ እርደኝ
__label__HAPPY	የኔ ማር ስውድሽ ማስቱየ ቀጥይበት በጣም ያምራል ደሥ ይላል። የኔ ቆጂየ♥
__label__HAPPY	ምርጥ ምርጥ ምርጥ ስራ ነው ደሥ ይላል። በርቱ
__label__HAPPY	የኔ ማር የሌለ መሳጭ ነዉ ደሥ ይላል። ይመችሽ ከድምፅ እስከ ዉዝዋዜሽ በጣም ሀሪፍ ይመችሽ♥
__label__HAPPY	ዘፈኑ ጥሩ ነው ደሥ ይላል። ግን ይህን ውዝዋዜ ተውት ጎጃም አገውን አይገልጽም ይልቁንስ በጎጃሙኛው ምቱት
__label__HAPPY	የታባቱ አጨባርባር ወንዶችን እንዲህ ማጋለጥ ነዉ አቦ ቀጥልበት አቀራረብህ በጣም ደስ ይላል ይለያል
__label__HAPPY	በጣም መሳጭ ድራማ ነው ደሥ ይላል። እንደኔ የተመቻቹህ ላይክ አሳዩኝ
__label__HAPPY	ይሄን ድራማ ሰወደው ደሥ ይላል። በርቱ ተባርኩ የእውነት ከልብ ነዉ የተፃፈው ፍጣሪ አብዝቶ ጥበቡን ይስጣችሁ
__label__NEUTRAL	ወንድየ የበለጠ ወደድኩህ እስኪ መንጌን የምትወዱ በላይክ ። እኩልነት ይታይበታል
